1980,1990,2000,2010,2017,dest,origin
0,0,0,10,60,BEL,LBY
0,0,32,212,394,BEL,LKA
0,0,1,17,7,BEL,LTU
0,0,0,5,0,BEL,LVA
0,0,0,0,0,BEL,MDG
0,0,1,0,0,BEL,MEX
0,0,64,22,113,BEL,MKD
0,0,3,5,61,BEL,MLI
0,0,5,11,9,BEL,MMR
0,0,0,0,0,BEL,MNE
0,0,0,0,0,BEL,MNG
0,0,78,128,206,BEL,MRT
0,0,0,1,0,BEL,NAM
0,0,2,15,91,BEL,NER
0,0,5,37,43,BEL,NGA
0,0,3,1,0,BEL,NIC
0,0,2,19,13,BEL,NPL
0,0,1,0,0,BEL,OMN
0,0,210,45,222,BEL,PAK
0,0,70,4,0,BEL,PER
0,0,0,0,0,BEL,PHL
0,0,6,274,154,BEL,POL
0,0,0,1,0,BEL,PRT
0,0,314,40,38,BEL,ROU
0,0,35,2964,2558,BEL,RUS
0,0,2544,981,803,BEL,RWA
0,0,0,0,0,BEL,SAU
0,0,19,63,174,BEL,SDN
0,0,9,75,435,BEL,SEN
0,0,22,30,26,BEL,SLE
0,0,2,0,7,BEL,SLV
0,0,263,117,1280,BEL,SOM
0,0,0,0,0,BEL,SSD
0,0,0,0,0,BEL,SUR
0,0,0,0,0,BEL,SVK
0,0,1,0,0,BEL,SVN
0,0,10,49,34,BEL,TCD
0,0,107,123,176,BEL,TGO
0,0,0,0,10,BEL,TJK
0,0,0,0,0,BEL,TKM
0,0,10,11,37,BEL,TUN
0,0,1732,510,587,BEL,TUR
0,0,10,13,20,BEL,UGA
0,0,23,86,166,BEL,UKR
0,0,0,3,0,BEL,URY
0,0,0,0,0,BEL,USA
0,0,0,33,32,BEL,UZB
